지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),일조(hr),일조 QC플래그,일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),지면온도(°C),지면온도 QC플래그,5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
108,서울,2019-10-30 07:00,5.1,,,,1.5,,20,,78,,6.8,1.5,0,,0,,,0,0,,,4.1,,8.5,11.9,14.4,15.9
108,서울,2019-10-30 08:00,5.3,,,,1.2,,50,,71,,6.3,.4,.5,,.24,,,0,0,,,5,,8.4,11.7,14.2,15.8
108,서울,2019-10-30 09:00,7.8,,,,1.4,,50,,55,,5.8,-.6,1,,.92,,,0,0,,,7.4,,9.3,11.5,14,15.6
108,서울,2019-10-30 10:00,11.3,,,,1.1,,70,,47,,6.2,.3,1,,1.54,,,0,0,,,10.9,,11.6,11.8,13.8,15.5
108,서울,2019-10-30 11:00,14.6,,,,1.4,,180,,43,,7.1,2.1,1,,1.99,,,0,0,,,15.8,,13.9,12.5,13.8,15.4
108,서울,2019-10-30 12:00,15.7,,,,3.1,,270,,44,,7.8,3.4,1,,2.24,,,1,1,Sc,15,19.9,,15.7,13.4,13.9,15.3
108,서울,2019-10-30 13:00,16.7,,,,2.6,,200,,43,,8.1,4,1,,2.04,,,4,4,Sc,14,21.7,,16.9,14.3,14,15.3
108,서울,2019-10-30 14:00,17.3,,,,3.3,,250,,43,,8.4,4.5,1,,1.94,,,4,4,Sc,16,23.5,,17.9,15.1,14.3,15.4
108,서울,2019-10-30 15:00,17.7,,,,2.9,,230,,40,,8.1,3.9,1,,1.58,,,1,1,Sc,15,22.7,,18.2,15.8,14.6,15.5
108,서울,2019-10-30 16:00,17.1,,,,3.4,,320,,41,,8,3.7,1,,1.14,,,0,0,,,18.7,,17.9,16.2,14.9,15.7
108,서울,2019-10-30 17:00,16,,,,2.6,,270,,50,,9,5.5,.9,,.41,,,4,4,Sc,14,16,,16.9,16.3,15.1,15.8
108,서울,2019-10-30 18:00,14,,,,2.7,,270,,55,,8.7,5,.2,,.04,,,0,0,,,12.7,,15.6,16.1,15.4,16
108,서울,2019-10-30 19:00,13.1,,,,1.6,,290,,62,,9.3,5.9,,9,,,,0,0,,,11.3,,14.6,15.8,15.5,16.1
108,서울,2019-10-30 20:00,12.3,,,,.6,,270,,67,,9.5,6.3,,9,,,,2,0,,,10,,13.6,15.4,15.5,16.2
108,서울,2019-10-30 21:00,11.6,,,,.4,,0,,70,,9.5,6.3,,9,,,,0,0,,,9.3,,12.9,15,15.5,16.3
108,서울,2019-10-30 22:00,11.1,,,,.4,,0,,74,,9.7,6.6,,9,,,,0,0,,,8.6,,12.3,14.5,15.4,16.2
108,서울,2019-10-30 23:00,10.7,,,,.5,,20,,74,,9.5,6.2,,9,,,,0,0,,,8.4,,11.9,14.2,15.3,16.2
108,서울,2019-10-31 00:00,10.4,,,,.7,,20,,75,,9.4,6.1,,9,,,,0,0,,,8,,11.6,13.9,15.2,16.2
108,서울,2019-10-31 01:00,9.9,,,,.7,,20,,78,,9.5,6.2,,9,,,,0,0,,,7.7,,11.3,13.6,15,16.1
108,서울,2019-10-31 02:00,9.5,,,,1.5,,50,,80,,9.5,6.2,,9,,,,7,0,,,7.5,,11,13.4,14.8,16
108,서울,2019-10-31 03:00,9.1,,,,1.5,,50,,81,,9.3,6,,9,,,,7,7,Sc,10,8,,10.8,13.2,14.7,16
108,서울,2019-10-31 04:00,9.3,,,,1.9,,50,,81,,9.4,6.1,,9,,,,2,2,Sc,10,8.3,,10.9,13,14.6,15.9
108,서울,2019-10-31 05:00,9,,,,1.9,,50,,83,,9.5,6.2,,9,,,,1,1,Sc,11,7.8,,10.8,12.9,14.5,15.8
108,서울,2019-10-31 06:00,8.7,,,,1.9,,50,,84,,9.4,6.1,,9,,,,0,0,,,7.5,,10.5,12.7,14.4,15.7
108,서울,2019-10-31 07:00,8.5,,,,1.6,,50,,83,,9.2,5.7,0,,0,,,1,1,Sc,10,7.1,,10.3,12.6,14.2,15.6
108,서울,2019-10-31 08:00,9.2,,,,2.3,,70,,78,,9,5.5,.3,,.19,,,1,1,Sc,10,8.5,,10.3,12.5,14.2,15.5
108,서울,2019-10-31 09:00,11.4,,,,2.2,,50,,68,,9.1,5.6,1,,.76,,,6,6,Sc,11,11.4,,11.2,12.4,14,15.4
108,서울,2019-10-31 10:00,13.5,,,,1.3,,50,,64,,9.9,6.8,1,,1.21,,,2,2,Sc,11,13.8,,12.9,12.7,14,15.4
108,서울,2019-10-31 11:00,16,,,,.7,,20,,56,,10.2,7.2,1,,1.62,,,0,0,,,18.2,,14.7,13.2,13.9,15.3
108,서울,2019-10-31 12:00,18.8,,,,2.9,,180,,57,,12.3,10,1,,1.98,,,1,1,Sc,10,22.7,,16.6,14.1,14,15.2
108,서울,2019-10-31 13:00,19.1,,,,2.7,,230,,57,,12.5,10.3,1,,1.52,,,8,8,Sc,8,23.9,,17.6,14.9,14.2,15.2
108,서울,2019-10-31 14:00,19.3,,,,3.6,,250,,58,,12.9,10.8,.7,,1.1,,,8,8,Sc,9,22.8,,18,15.6,14.5,15.3
108,서울,2019-10-31 15:00,19.5,,,,4.1,,230,,57,,12.9,10.7,.9,,1,,,7,7,Sc,9,22.4,,18.2,16.1,14.7,15.5
108,서울,2019-10-31 16:00,19.2,,,,4,,230,,61,,13.5,11.4,.9,,.63,,,6,6,Sc,9,20.5,,18.1,16.4,15,15.6
108,서울,2019-10-31 17:00,18.4,,,,3.8,,230,,69,,14.6,12.6,.2,,.3,,,6,6,Sc,8,18.2,,17.8,16.6,15.3,15.8
108,서울,2019-10-31 18:00,17.6,,,,3.2,,230,,76,,15.3,13.3,0,,.03,,,6,6,Sc,6,16.1,,17,16.5,15.4,15.9
108,서울,2019-10-31 19:00,17.3,,,,2.4,,230,,78,,15.4,13.4,,9,,,,7,7,Sc,5,15.6,,16.4,16.4,15.5,16
108,서울,2019-10-31 20:00,17.3,,,,2.3,,230,,78,,15.4,13.4,,9,,,,6,6,Sc,8,15.7,,16.2,16.2,15.7,16.2
108,서울,2019-10-31 21:00,17,,,,2.8,,230,,80,,15.5,13.5,,9,,,,7,7,Sc,8,15,,16,16.1,15.7,16.3
108,서울,2019-10-31 22:00,16.8,,,,1.7,,230,,81,,15.5,13.5,,9,,,,8,8,Sc,7,14.9,,15.7,16,15.7,16.3
108,서울,2019-10-31 23:00,16.6,,,,1.3,,270,,84,,15.8,13.8,,9,,,,8,8,Sc,7,14.5,,15.5,15.9,15.7,16.3
108,서울,2019-11-01 00:00,16,,,,.8,,250,,87,,15.8,13.8,,9,,,,3,3,Sc,,13.1,,15.2,15.8,15.7,16.4
108,서울,2019-11-01 01:00,15.2,,,,1.7,,270,,94,,16.2,14.2,,9,,,,7,7,Sc,6,12.5,,14.7,15.6,15.7,16.4
108,서울,2019-11-01 02:00,15.1,,,,2.2,,270,,94,,16.1,14.1,,9,,,,8,8,Sc,6,12.9,,14.6,15.5,15.7,16.4
108,서울,2019-11-01 03:00,14.5,,,,1.7,,290,,95,,15.7,13.7,,9,,,,7,7,Sc,7,11.9,,14.3,15.3,15.6,16.4
108,서울,2019-11-01 04:00,14.1,,,,2.1,,290,,94,,15.1,13.1,,9,,,,1,1,Sc,6,11.6,,13.9,15.1,15.6,16.4
108,서울,2019-11-01 05:00,13.5,,,,1.7,,290,,96,,14.8,12.8,,9,,,,0,0,,,10.6,,13.6,14.9,15.5,16.3
108,서울,2019-11-01 06:00,13,,,,2,,320,,96,,14.3,12.3,,9,,,,0,0,,,10.3,,13.2,14.7,15.4,16.3
108,서울,2019-11-01 07:00,12.3,,,,2.2,,290,,96,,13.7,11.6,0,,0,,,0,0,,,10,,13,14.5,15.3,16.3
108,서울,2019-11-01 08:00,12.2,,,,1.9,,340,,95,,13.5,11.4,.5,,.2,,,0,0,,,10.6,,12.8,14.3,15.2,16.2
108,서울,2019-11-01 09:00,13.1,,,,1.7,,290,,78,,11.7,9.3,1,,.77,,,0,0,,,12.3,,13.3,14.2,15.1,16.1
108,서울,2019-11-01 10:00,14.4,,,,3.5,,290,,45,,7.4,2.6,1,,1.44,,,0,0,,,13.9,,14.7,14.3,15,16
108,서울,2019-11-01 11:00,16,,,,2.5,,320,,41,,7.4,2.7,1,,1.9,,,0,0,,,17.8,,16.1,14.8,15,16
108,서울,2019-11-01 12:00,17.4,,,,2.7,,290,,37,,7.3,2.5,1,,2.15,,,0,0,,,22.8,,17.6,15.4,15,16
108,서울,2019-11-01 13:00,18.7,,,,2.7,,290,,30,,6.4,.7,1,,2.18,,,0,0,,,26.7,,18.9,16.2,15.2,16
108,서울,2019-11-01 14:00,20.2,,,,1.5,,290,,27,,6.3,.5,1,,2.04,,,0,0,,,27.5,,19.8,16.8,15.4,16
108,서울,2019-11-01 15:00,20.4,,,,2.6,,250,,26,,6.2,.2,1,,1.65,,,0,0,,,25.1,,20.1,17.5,15.7,16.2
108,서울,2019-11-01 16:00,20.1,,,,2,,290,,25,,5.9,-.5,1,,1.08,,,0,0,,,20.3,,19.7,17.8,16,16.4
108,서울,2019-11-01 17:00,18.4,,,,1.8,,290,,32,,6.7,1.3,1,,.43,,,2,0,Ci,,16.4,,18.5,17.8,16.2,16.5
108,서울,2019-11-01 18:00,16.2,,,,1.8,,290,,34,,6.2,.2,0,,.01,,,3,0,Ci,,13.2,,17,17.6,16.4,16.7
108,서울,2019-11-01 19:00,15,,,,1,,360,,36,,6.1,0,,9,,,,6,0,,,11.5,,15.7,17,16.5,16.8
108,서울,2019-11-01 20:00,13.8,,,,1.5,,270,,42,,6.6,1,,9,,,,6,0,,,10.7,,14.8,16.6,16.4,16.9
108,서울,2019-11-01 21:00,13,,,,.4,,0,,45,,6.7,1.3,,9,,,,2,0,Ci,,9.9,,14.1,16,16.4,16.9
108,서울,2019-11-01 22:00,12.5,,,,.9,,20,,46,,6.6,1.1,,9,,,,6,0,,,9.3,,13.4,15.6,16.2,16.9
108,서울,2019-11-01 23:00,12.1,,,,.3,,0,,48,,6.8,1.4,,9,,,,7,0,,,9.1,,13,15.2,16.1,16.8
108,서울,2019-11-02 00:00,11.4,,,,1.3,,20,,52,,7,1.8,,9,,,,3,0,Ci,,8.6,,12.6,14.9,15.9,16.8
108,서울,2019-11-02 01:00,10.8,,,,1.1,,50,,57,,7.4,2.6,,9,,,,0,0,,,8,,12.2,14.6,15.8,16.7
108,서울,2019-11-02 02:00,10.1,,,,1.5,,50,,61,,7.5,2.9,,9,,,,1,0,,,7.9,,11.8,14.3,15.6,16.6
108,서울,2019-11-02 03:00,9.6,,,,1,,20,,60,,7.2,2.2,,9,,,,4,0,Ci,,7.5,,11.5,14,15.4,16.5
108,서울,2019-11-02 04:00,9.2,,,,1.4,,20,,65,,7.5,2.9,,9,,,,3,0,Ci,,7.4,,11.1,13.7,15.3,16.4
108,서울,2019-11-02 05:00,8.8,,,,1.5,,70,,68,,7.7,3.2,,9,,,,0,0,,,7,,10.9,13.4,15,16.3
108,서울,2019-11-02 06:00,8.4,,,,1.4,,70,,67,,7.4,2.6,,9,,,,5,0,Ci,,6.9,,10.6,13.3,14.9,16.1
108,서울,2019-11-02 07:00,8.3,,,,1.7,,20,,70,,7.6,3.1,0,,0,,,6,0,Ci,,7.1,,10.4,13,14.8,16.1
108,서울,2019-11-02 08:00,8.9,,,,1.3,,50,,66,,7.5,2.8,.4,,.21,,,7,0,Ci,,8.8,,10.5,12.9,14.7,15.9
108,서울,2019-11-02 09:00,11.6,,,,1.8,,90,,58,,7.9,3.6,.7,,.62,,,9,0,Ci,,12.3,,11.5,12.8,14.5,15.9
108,서울,2019-11-02 10:00,13.6,,,,1.4,,70,,55,,8.5,4.7,.7,,.93,,,9,0,Cs,,15.1,,12.9,13,14.4,15.7
108,서울,2019-11-02 11:00,15.6,,,,1.8,,70,,53,,9.3,6,.7,,1.22,,,9,0,Cs,,18.4,,14.4,13.5,14.4,15.7
108,서울,2019-11-02 12:00,16.4,,,,1.4,,50,,52,,9.7,6.5,.6,,1.06,,,10,0,Cs,,19.4,,15.4,14.1,14.4,15.6
108,서울,2019-11-02 13:00,17.9,,,,.7,,360,,47,,9.6,6.4,.2,,1.17,,,10,0,Cs,,22.2,,16.4,14.7,14.5,15.6
108,서울,2019-11-02 14:00,18.4,,,,1.4,,230,,47,,9.9,6.8,0,,.95,,,10,0,Cs,,21.5,,17.1,15.2,14.6,15.6
108,서울,2019-11-02 15:00,18.7,,,,1.3,,250,,46,,9.9,6.8,0,,.85,,,10,0,Cs,,21.6,,17.5,15.7,14.8,15.7
108,서울,2019-11-02 16:00,17.9,,,,1.8,,290,,48,,9.8,6.7,0,,.45,,,10,0,Cs,,18.6,,17.3,16,15,15.8
108,서울,2019-11-02 17:00,17.1,,,,1.2,,270,,53,,10.3,7.4,0,,.19,,,10,0,Cs,,16.4,,16.7,16.2,15.2,15.9
108,서울,2019-11-02 18:00,16,,,,1.7,,340,,57,,10.3,7.4,0,,.04,,,9,0,Ci,,14.1,,16,16.1,15.4,16
108,서울,2019-11-02 19:00,15.2,,,,.7,,290,,56,,9.6,6.4,,9,,,,8,8,,52,12.9,,15.2,15.9,15.5,16.1
108,서울,2019-11-02 20:00,14.6,,,,.8,,250,,62,,10.2,7.3,,9,,,,8,8,,47,12.6,,14.6,15.6,15.5,16.1
108,서울,2019-11-02 21:00,14.3,,,,2.8,,320,,60,,9.7,6.6,,9,,,,9,9,Ac,45,12.6,,14.3,15.4,15.5,16.2
108,서울,2019-11-02 22:00,14.1,,,,1.6,,290,,55,,8.8,5.1,,9,,,,10,10,,44,12.5,,14.2,15.2,15.4,16.2
108,서울,2019-11-02 23:00,13.5,,,,1.5,,290,,57,,8.8,5.1,,9,,,,9,9,,41,11.6,,13.9,15,15.4,16.2
108,서울,2019-11-03 00:00,13.4,,,,2,,290,,58,,8.8,5.2,,9,,,,9,9,Ac,,12,,13.7,14.8,15.3,16.2
108,서울,2019-11-03 01:00,13.1,,,,1.9,,290,,62,,9.3,5.9,,9,,,,9,9,,39,11.5,,13.5,14.7,15.2,16.1
108,서울,2019-11-03 02:00,12.6,,,,.6,,200,,70,,10.2,7.2,,9,,,,10,9,,45,11.1,,13.2,14.6,15.2,16.1
108,서울,2019-11-03 03:00,12.3,,,,.6,,360,,72,,10.2,7.3,,9,,,,9,9,Ac,44,10.5,,13,14.4,15.2,16.1
108,서울,2019-11-03 04:00,11.5,,,,1.9,,290,,79,,10.6,7.9,,9,,,,7,7,Ac,40,9.4,,12.6,14.3,15,16.1
108,서울,2019-11-03 05:00,10.9,,,,1.3,,290,,81,,10.5,7.7,,9,,,,7,7,Ac,40,8.7,,12.2,14.1,15,16
108,서울,2019-11-03 06:00,10.3,,,,.5,,20,,79,,9.9,6.8,,9,,,,7,0,Ci,,8.3,,11.7,13.8,14.9,16
108,서울,2019-11-03 07:00,9.7,,,,1.2,,20,,76,,9.1,5.6,0,,0,,,7,0,Ci,,7.6,,11.5,13.6,14.8,15.9
108,서울,2019-11-03 08:00,9.5,,,,.7,,320,,74,,8.7,5,0,,.1,,,6,0,Ci,,8,,11.1,13.3,14.6,15.8
108,서울,2019-11-03 09:00,10.8,,,,1,,50,,61,,7.8,3.5,1,,.59,,,4,0,Ci,,10.8,,11.6,13.1,14.6,15.8
108,서울,2019-11-03 10:00,13.8,,,,1.2,,110,,43,,6.8,1.4,1,,1.22,,,1,0,Ci,,13.8,,13.2,13.3,14.4,15.6
108,서울,2019-11-03 11:00,16.8,,,,1.8,,110,,46,,8.7,5,1,,1.71,,,0,0,,,18.9,,15.1,13.7,14.4,15.6
108,서울,2019-11-03 12:00,18.5,,,,1.7,,50,,42,,8.9,5.3,1,,1.99,,,0,0,,,23.3,,16.8,14.5,14.4,15.5
108,서울,2019-11-03 13:00,19.7,,,,3.3,,90,,41,,9.3,6,1,,2.04,,,0,0,,,26.7,,18.2,15.3,14.6,15.5
108,서울,2019-11-03 14:00,21.4,,,,3.1,,70,,38,,9.6,6.4,1,,1.95,,,2,2,Sc,14,28.4,,19.3,16.1,14.8,15.6
108,서울,2019-11-03 15:00,22,,,,3.5,,110,,37,,9.7,6.6,1,,1.74,,,3,3,Sc,15,27.1,,20,16.8,15.1,15.7
108,서울,2019-11-03 16:00,20.2,,,,2.7,,90,,43,,10.2,7.2,.8,,.88,,,7,3,ScCi,16,21,,19.9,17.4,15.4,15.9
108,서울,2019-11-03 17:00,18.9,,,,3.5,,70,,46,,10,7,0,,.27,,,8,6,CuScCi,8,18.7,,18.8,17.5,15.7,16
108,서울,2019-11-03 18:00,17.2,,,,4.7,,70,,50,,9.7,6.6,0,,.02,,,6,2,ScCi,15,15.6,,17.8,17.4,15.9,16.2
108,서울,2019-11-03 19:00,15.9,,,,3.3,,70,,53,,9.5,6.3,,9,,,,5,0,,,13.8,,16.7,17.1,16,16.3
108,서울,2019-11-03 20:00,14.7,,,,3,,70,,57,,9.5,6.2,,9,,,,3,0,,,12.7,,15.9,16.7,16.1,16.5
108,서울,2019-11-03 21:00,14.1,,,,3.3,,70,,57,,9.1,5.6,,9,,,,2,0,Ci,,11.9,,15.2,16.3,16.1,16.5
108,서울,2019-11-03 22:00,13.5,,,,3.1,,70,,58,,8.9,5.3,,9,,,,3,1,,40,11.4,,14.7,16,16,16.6
108,서울,2019-11-03 23:00,12.9,,,,2.8,,70,,60,,8.9,5.3,,9,,,,0,0,,,10.8,,14.2,15.6,15.9,16.5
108,서울,2019-11-04 00:00,12.3,,,,3,,70,,64,,9.1,5.6,,9,,,,1,0,,,10.4,,13.8,15.3,15.8,16.5
108,서울,2019-11-04 01:00,11.6,,,,3,,70,,67,,9.1,5.6,,9,,,,0,0,,,9.7,,13.3,15.1,15.7,16.5
108,서울,2019-11-04 02:00,11.1,,,,2.7,,70,,68,,9,5.4,,9,,,,0,0,,,9.3,,13,14.8,15.6,16.4
108,서울,2019-11-04 03:00,10.7,,,,2.4,,70,,70,,9,5.4,,9,,,,0,0,,,8.9,,12.6,14.5,15.5,16.4
108,서울,2019-11-04 04:00,10.4,,,,2.5,,70,,70,,8.8,5.1,,9,,,,0,0,,,8.6,,12.2,14.2,15.3,16.3
108,서울,2019-11-04 05:00,10,,,,2.2,,70,,71,,8.7,4.9,,9,,,,0,0,,,8.2,,12,14,15.2,16.3
108,서울,2019-11-04 06:00,9.6,,,,1.9,,70,,73,,8.7,4.9,,9,,,,0,0,,,7.9,,11.7,13.8,15.1,16.1
108,서울,2019-11-04 07:00,9.2,,,,2.5,,70,,74,,8.5,4.7,0,,0,,,0,0,,,7.6,,11.4,13.6,14.9,16.1
108,서울,2019-11-04 08:00,9.6,,,,1.4,,70,,69,,8.2,4.1,.6,,.21,,,0,0,,,8.3,,11.2,13.4,14.8,16
108,서울,2019-11-04 09:00,11.9,,,,2.2,,70,,57,,7.9,3.6,1,,.83,,,0,0,,,10.4,,11.9,13.2,14.6,15.8
108,서울,2019-11-04 10:00,14.4,,,,3,,70,,52,,8.5,4.6,1,,1.46,,,0,0,,,13.6,,13.6,13.4,14.5,15.8
108,서울,2019-11-04 11:00,16,,,,2,,70,,48,,8.7,4.9,1,,1.91,,,0,0,,,18.7,,15.2,13.9,14.5,15.6
108,서울,2019-11-04 12:00,17.4,,,,1.8,,90,,44,,8.7,5,1,,2.15,,,0,0,,,23.7,,17,14.7,14.6,15.6
108,서울,2019-11-04 13:00,18.8,,,,1,,110,,39,,8.4,4.5,1,,2.16,,,0,0,,,27.5,,18.3,15.5,14.7,15.7
108,서울,2019-11-04 14:00,19.2,,,,1.4,,90,,36,,8,3.7,1,,2,,,0,0,,,27.6,,19.3,16.3,15,15.7
108,서울,2019-11-04 15:00,20.2,,,,2.6,,200,,35,,8.2,4.2,1,,1.61,,,0,0,,,25,,19.7,16.9,15.2,15.8
108,서울,2019-11-04 16:00,19.8,,,,1.5,,320,,35,,8,3.8,1,,1.05,,,0,0,,,20.3,,19.5,17.3,15.5,15.9
108,서울,2019-11-04 17:00,18.1,,,,2.4,,290,,44,,9.1,5.6,1,,.43,,,0,0,,,16.2,,18.3,17.4,15.8,16.1
108,서울,2019-11-04 18:00,16,,,,1.6,,290,,51,,9.2,5.8,.1,,.02,,,0,0,,,13.1,,16.9,17.2,16,16.3
108,서울,2019-11-04 19:00,14.8,,,,2.5,,290,,62,,10.4,7.5,,9,,,,0,0,,,11.9,,15.8,16.8,16.1,16.4
108,서울,2019-11-04 20:00,14,,,,3.5,,320,,64,,10.2,7.2,,9,,,,0,0,,,11.4,,15,16.3,16.1,16.5
108,서울,2019-11-04 21:00,13.2,,,,1.7,,320,,64,,9.7,6.5,,9,,,,0,0,,,10.4,,14.5,15.9,16,16.5
108,서울,2019-11-04 22:00,12.6,,,,1.6,,320,,59,,8.5,4.7,,9,,,,0,0,,,9.5,,13.9,15.5,15.9,16.6
108,서울,2019-11-04 23:00,11.9,,,,1.2,,270,,61,,8.5,4.6,,9,,,,0,0,,,8.9,,13.2,15.2,15.8,16.5
108,서울,2019-11-05 00:00,11.4,,,,.3,,0,,68,,9.1,5.6,,9,,,,0,0,,,8.2,,12.7,14.9,15.7,16.5
108,서울,2019-11-05 01:00,11,,,,.6,,50,,72,,9.4,6.1,,9,,,,1,0,,,7.9,,12.3,14.5,15.6,16.4
108,서울,2019-11-05 02:00,10.4,,,,.6,,20,,73,,9.2,5.7,,9,,,,0,0,,,7.2,,11.8,14.2,15.4,16.3
108,서울,2019-11-05 03:00,9.7,,,,1.1,,20,,76,,9.1,5.6,,9,,,,0,0,,,6.9,,11.5,13.9,15.2,16.2
108,서울,2019-11-05 04:00,9.3,,,,.7,,20,,78,,9.1,5.6,,9,,,,0,0,,,6.5,,11.1,13.6,15,16.1
108,서울,2019-11-05 05:00,8.9,,,,.8,,20,,81,,9.2,5.8,,9,,,,0,0,,,6.3,,10.8,13.4,14.9,16
108,서울,2019-11-05 06:00,8.6,,,,.9,,20,,81,,9,5.5,,9,,,,0,0,,,6.2,,10.5,13.1,14.7,16
108,서울,2019-11-05 07:00,8.4,,,,1.2,,20,,84,,9.2,5.8,,9,,,,0,0,,,6.2,,10.3,12.9,14.6,15.8
108,서울,2019-11-05 08:00,8.5,,,,1.2,,20,,81,,9,5.4,.5,,.17,,,0,0,,,7.2,,10.3,12.7,14.4,15.7
108,서울,2019-11-05 09:00,10.5,,,,.4,,0,,67,,8.5,4.6,1,,.73,,,6,0,Ci,,10.4,,11.1,12.6,14.3,15.6
108,서울,2019-11-05 10:00,12.2,,,,1.2,,250,,71,,10,7,.2,,.47,,,9,9,Sc,7,14.2,,12.4,12.8,14.2,15.5
108,서울,2019-11-05 11:00,13.6,,,,2.5,,320,,64,,9.9,6.9,.2,,.84,,,8,8,Sc,10,17.4,,13.4,13.1,14.2,15.4
108,서울,2019-11-05 12:00,15.6,,,,1.9,,290,,53,,9.3,6,1,,1.96,,,5,5,Sc,12,23.1,,15.1,13.6,14.1,15.3
108,서울,2019-11-05 13:00,16.6,,,,3.2,,290,,49,,9.2,5.8,1,,1.92,,,4,4,Sc,13,25.2,,16.7,14.4,14.2,15.3
108,서울,2019-11-05 14:00,17.4,,,,2.9,,290,,46,,9.1,5.6,1,,1.93,,,0,0,,,25.8,,17.8,15.2,14.4,15.4
108,서울,2019-11-05 15:00,18.2,,,,2.5,,250,,38,,7.9,3.6,1,,1.57,,,0,0,,,23.3,,18.4,15.9,14.7,15.4
108,서울,2019-11-05 16:00,17.8,,,,2.5,,270,,38,,7.7,3.2,1,,1.03,,,0,0,,,19,,18.3,16.3,14.9,15.6
108,서울,2019-11-05 17:00,16.1,,,,2.4,,290,,52,,9.5,6.2,1,,.4,,,0,0,,,15.2,,17.1,16.5,15.2,15.7
108,서울,2019-11-05 18:00,14.5,,,,3.4,,270,,56,,9.2,5.8,.1,,.02,,,0,0,,,12.6,,15.9,16.3,15.4,15.9
108,서울,2019-11-05 19:00,13.3,,,,1.9,,320,,69,,10.5,7.7,,9,,,,0,0,,,11,,14.9,15.9,15.5,16
108,서울,2019-11-05 20:00,12.3,,,,1.9,,290,,72,,10.2,7.3,,9,,,,0,0,,,9.9,,14,15.5,15.4,16
108,서울,2019-11-05 21:00,11.6,,,,1,,270,,73,,9.9,6.9,,9,,,,0,0,,,8.8,,13.3,15.1,15.4,16.1
108,서울,2019-11-05 22:00,11.1,,,,.6,,360,,73,,9.6,6.4,,9,,,,0,0,,,8.3,,12.6,14.7,15.3,16.1
108,서울,2019-11-05 23:00,10.6,,,,1,,290,,78,,9.9,6.9,,9,,,,0,0,,,7.8,,12.2,14.4,15.2,16.1
108,서울,2019-11-06 00:00,10.3,,,,1.3,,320,,77,,9.6,6.4,,9,,,,0,0,,,7.4,,11.9,14.1,15.1,16
108,서울,2019-11-06 01:00,9.6,,,,1.1,,20,,82,,9.7,6.6,,9,,,,0,0,,,7.1,,11.5,13.8,15,15.9
108,서울,2019-11-06 02:00,9,,,,1.7,,290,,84,,9.6,6.4,,9,,,,1,0,,,6.7,,11.1,13.5,14.8,15.9
108,서울,2019-11-06 03:00,8.7,,,,2.1,,290,,79,,8.8,5.2,,9,,,,0,0,,,6.7,,10.9,13.2,14.7,15.8
108,서울,2019-11-06 04:00,7.9,,,,.7,,360,,81,,8.6,4.8,,9,,,,0,0,,,5.5,,10.5,13,14.6,15.7
108,서울,2019-11-06 05:00,7.2,,,,.7,,20,,83,,8.4,4.4,,9,,,,0,0,,,5,,10,12.8,14.4,15.6
108,서울,2019-11-06 06:00,6.7,,,,1.1,,20,,84,,8.2,4.1,,9,,,,0,0,,,4.6,,9.6,12.5,14.2,15.5
108,서울,2019-11-06 07:00,6.4,,,,1,,20,,86,,8.2,4.2,,9,,,,1,0,Ci,,4.4,,9.3,12.2,14.1,15.4
108,서울,2019-11-06 08:00,6.5,,,,1.3,,50,,82,,7.9,3.6,.5,,.16,,,1,0,Ci,,5.6,,9.1,12,13.9,15.3
108,서울,2019-11-06 09:00,8.4,,,,1.5,,50,,71,,7.8,3.4,1,,.67,,,5,0,Ci,,8.7,,9.8,11.8,13.8,15.1
108,서울,2019-11-06 10:00,11,,,,2.3,,50,,67,,8.7,5,1,,1.25,,,2,2,Sc,12,11.6,,11.4,12,13.7,15
108,서울,2019-11-06 11:00,12.6,,,,1.7,,50,,60,,8.7,5,1,,1.64,,,8,0,Ci,,16.4,,13.1,12.4,13.6,14.9
108,서울,2019-11-06 12:00,14.3,,,,1.6,,50,,49,,8,3.7,1,,1.88,,,8,0,Ci,,20.5,,14.8,13.1,13.6,14.9
108,서울,2019-11-06 13:00,15.9,,,,2.3,,230,,42,,7.5,2.9,1,,1.89,,,7,0,Ci,,22.9,,16.3,13.9,13.7,14.9
108,서울,2019-11-06 14:00,16.1,,,,2.4,,270,,34,,6.2,.2,1,,1.33,,,8,0,Ci,,22.3,,16.7,14.6,13.9,14.9
108,서울,2019-11-06 15:00,15.8,,,,2.8,,290,,35,,6.2,.3,.8,,1.01,,,8,0,Ci,,19.5,,16.9,15.1,14.1,14.9
108,서울,2019-11-06 16:00,15.1,,,,2.6,,290,,38,,6.5,.8,.2,,.58,,,9,0,Ci,,17.1,,16.5,15.4,14.4,15.1
108,서울,2019-11-06 17:00,14.2,,,,2,,230,,43,,6.9,1.7,0,,.21,,,9,0,Ci,,14.2,,15.7,15.5,14.6,15.2
108,서울,2019-11-06 18:00,12.7,,,,3.9,,320,,59,,8.6,4.8,0,,.01,,,9,0,Ci,,12.1,,14.8,15.3,14.7,15.3
